,"MLL,CHUK",RIMS2,"C15orf42,JAK2",MUC16,FLNB,LRP2,"ZNF498,LRRTM4",PPP1R3B,ITGB2,GCK,"KIAA0427,GABRA1",A2M,"CACNA1A,MAP4","NACAD,VIPR2",DBF4B,BAZ1B,"CNOT10,PRKAR1B",THRA,PHF19
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
C87,0.0,0.918684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
C25,0.0,0.97065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C36,0.0,0.918266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C36,0.0,0.918266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C47,0.0,0.0,0.658624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C59,0.0,0.0,0.0,0.773302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C59,0.0,0.0,0.0,0.773302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C71,0.0,0.0,0.0,0.796344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45079,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
B56,0.9633039999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B56,0.9633039999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B47,0.879889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B47,0.879889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
B38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
B7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
B22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
B14,0.0,0.96251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
C85,0.0,0.976836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
C87,0.0,0.918684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
C7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
C15,0.0,0.978006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C15,0.0,0.978006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C24,0.0,0.964498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C24,0.0,0.964498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
C46,0.0,0.967002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
C58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
C71,0.0,0.0,0.0,0.796344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
B3,0.8552470000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
B64,0.849929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
B57,0.892433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
B39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
B7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
B22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
C3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
C14,0.0,0.983828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
C23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
C46,0.0,0.967002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
C58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C81,0.0,0.0,0.0,0.957414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C81,0.0,0.0,0.0,0.957414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
B64,0.849929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
B57,0.892433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
B8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
B19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
C34,0.0,0.979106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
C45,0.0,0.973938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C57,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C57,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
B4,0.8954125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B65,0.72904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B65,0.72904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
B49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
B40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
B9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48744999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
C6,0.0,0.983018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6,0.0,0.983018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
C13,0.0,0.986686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
C33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
C44,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
C69,0.0,0.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C80,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
B65,0.72904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B65,0.72904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
B58,0.8874565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
B41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48744999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
B25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
C12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
C21,0.0,0.960358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
C44,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C56,0.0,0.976304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C56,0.0,0.976304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
B66,0.9409764999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B66,0.9409764999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
B59,0.956791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B50,0.7919579999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
B41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
B30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
C5,0.0,0.99716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.99716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
C12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C20,0.0,0.967376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
C43,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
C68,0.0,0.969734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C79,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C79,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
B67,0.8581030000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B59,0.956791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
